application_id,merchant_id,application_date,monthly_volume,requested_limit,average_ticket_size,owner_credit_score,years_in_business,previous_chargeback_ratio,kyc_status,kyb_status,tmf_list
APP-367687,QJyYChQ17392957,2025-08-12,100000,120000,72.24,655,1,0.45,Passed,Passed,False
APP-674672,HzWIPms18158998,2025-05-22,100000,120000,308.89,833,3,1.31,Passed,Passed,False
APP-863013,cmftLVK79647408,2025-03-17,100000,120000,9638.23,441,10,0.56,Passed,Passed,False
APP-279882,FnKONac31723513,2025-10-24,100000,120000,2161.87,526,3,0.21,Passed,Passed,False
APP-702671,TOtnPVr22939469,2025-08-09,10000,12000,4229.08,658,4,0.35,Passed,Passed,False
APP-614949,IukVqRT31112712,2025-02-04,25000,30000,2086.19,847,3,0.44,Passed,Passed,False
APP-851475,fWSZepB77113062,2025-06-04,10000,12000,59.45,600,7,0.66,Passed,Passed,False
APP-160384,sGeolOm25730662,2025-08-01,10000,12000,5565.75,724,2,1.42,Passed,Passed,False
APP-526068,UuxcjgR11688092,2025-11-18,10000,12000,2388.66,756,5,0.33,Passed,Passed,False
APP-287956,NqwODEj96496737,2025-01-27,100000,120000,407.19,811,8,0.22,Passed,Passed,False
APP-109661,OwnzAAD20768362,2025-09-03,100000,120000,8084.94,782,2,0.66,Passed,Passed,False
APP-592932,zjEgIPC95786543,2025-09-25,25000,30000,7931.37,442,8,0.76,Passed,Passed,False
APP-789088,PzKYZmj03692492,2025-05-03,25000,30000,73.18,582,0,0.0,Passed,Passed,False
APP-069030,exNuLCE51553234,2025-10-25,100000,120000,461.8,738,10,0.59,Passed,Passed,False
APP-347112,yEyEkXb43127102,2025-01-18,25000,30000,730.27,763,7,0.55,Passed,Passed,False
APP-730238,sTYYfwM29462135,2025-08-17,100000,120000,797.86,682,4,0.16,Passed,Passed,False
APP-595129,QfvJciN44765047,2025-08-17,50000,60000,5692.02,711,10,0.21,Passed,Passed,False
APP-072230,FsrfCQf66525483,2025-10-16,10000,12000,7587.88,681,5,0.28,Passed,Passed,True
APP-358233,LODOvYQ11005912,2025-07-30,50000,60000,9846.56,802,9,0.5,Passed,Passed,False
APP-951113,mTFMTlE30165837,2025-08-17,25000,30000,7429.16,849,8,0.62,Passed,Passed,False
APP-997738,zOLsMAG31132532,2025-10-28,100000,120000,173.75,683,0,0.0,Passed,Passed,False
APP-792787,XxSRMRe96170159,2025-05-23,100000,120000,6294.16,762,8,0.65,Passed,Passed,False
APP-782360,CjjVWyA56775677,2025-08-20,100000,120000,8414.31,531,2,0.45,Passed,Passed,False
APP-422966,bFzktJr10672453,2025-05-01,100000,120000,1293.47,754,2,1.12,Passed,Passed,False
APP-444865,FatOkvO94238736,2025-06-17,25000,30000,2059.68,686,4,0.79,Passed,Passed,False
APP-306206,OEYrJvK75633535,2025-07-12,50000,60000,900.15,667,3,0.23,Passed,Passed,False
APP-484991,FDMUreC81629518,2025-08-03,100000,120000,9102.59,779,6,0.43,Passed,Passed,False
APP-720298,ZPmMMhs24575983,2025-01-29,25000,30000,8797.11,751,5,0.16,Passed,Passed,False
APP-300843,kMCWugr61572768,2025-12-03,100000,120000,61.51,847,10,0.16,Passed,Passed,False
APP-391419,zluNWcP52568065,2025-09-15,10000,12000,2731.84,842,9,1.35,Passed,Passed,False
APP-117963,WeFzIdH31555165,2025-11-22,25000,30000,77.37,763,4,0.65,Passed,Passed,False
APP-050749,jiGuuyW00370033,2025-12-17,10000,12000,542.33,696,0,0.0,Passed,Passed,False
APP-044327,kznjIaO97051958,2025-02-05,50000,60000,1819.23,689,1,0.48,Passed,Passed,False
APP-929802,hcyZgVn70798632,2025-09-15,50000,60000,2633.12,675,0,0.0,Passed,Passed,False
APP-441616,vnFUyUu43804032,2025-08-05,100000,120000,9474.2,780,1,0.14,Passed,Passed,False
APP-624088,gdxnPmB04047692,2025-10-07,10000,12000,3865.03,654,8,0.38,Passed,Passed,False
APP-163238,DLSJrrb10720113,2025-02-07,25000,30000,786.68,812,10,0.65,Passed,Passed,False
APP-705741,bQrmpSC90144734,2025-01-14,25000,30000,64.74,768,8,0.77,Failed,Passed,False
APP-762265,VOwAlLz82558825,2025-08-08,25000,30000,100.49,615,7,0.29,Passed,Passed,False
APP-152583,GOjMvIO55778205,2025-07-12,10000,12000,2452.75,685,8,0.49,Passed,Failed,False
APP-163578,JzHQzoK82357155,2025-01-27,25000,30000,649.4,581,5,0.72,Passed,Passed,False
APP-164466,IOgmbbb72143643,2025-10-28,50000,60000,289.56,555,9,0.33,Passed,Passed,False
APP-471329,LEONLcR45653469,2025-01-22,100000,120000,600.21,669,7,0.63,Passed,Passed,False
APP-102915,ffpUTOg06071748,2025-07-10,100000,120000,57.06,846,5,0.78,Passed,Failed,False
APP-511858,yZIPUdq87182749,2025-01-30,50000,60000,75.54,831,7,0.11,Passed,Passed,False
APP-101460,ovRLFoT30626042,2025-02-18,50000,60000,66.59,830,3,0.26,Passed,Passed,False
APP-535968,BJSBeef85816704,2025-03-01,100000,120000,199.85,794,4,0.5,Passed,Passed,False
APP-901408,LAhJcom78584712,2025-02-11,25000,30000,7713.76,850,2,0.28,Passed,Passed,False
APP-235631,nglyJOO53733777,2025-05-26,50000,60000,7126.12,732,7,0.1,Passed,Failed,False
APP-660271,bmQUxzC34606056,2025-05-25,100000,120000,44.69,757,8,0.63,Passed,Passed,False
APP-927888,zrDPZvt61812054,2025-04-11,50000,60000,1736.28,669,9,0.67,Passed,Passed,False
APP-787181,MGouupK88914444,2025-11-08,10000,12000,6633.95,735,1,0.12,Passed,Passed,False
APP-383477,LHlhUUs43588537,2025-09-30,50000,60000,8492.66,762,5,0.46,Passed,Passed,False
APP-510473,yJzaemZ85249141,2025-12-28,10000,12000,9770.73,827,0,0.0,Passed,Passed,False
APP-802821,lhxWZdc91766512,2025-03-20,100000,120000,149.31,725,9,0.54,Passed,Passed,False
APP-148241,KWrJwpj44633399,2025-10-31,100000,120000,3098.01,759,9,0.65,Passed,Passed,False
APP-430444,Nklorga71136337,2025-05-20,10000,12000,5086.69,801,5,0.51,Passed,Passed,False
APP-789425,nRFBYHv72696084,2025-07-25,50000,60000,4198.52,665,7,0.61,Passed,Passed,False
APP-349001,oyMEbRK33556434,2025-08-04,50000,60000,380.07,744,8,0.64,Failed,Passed,False
APP-689334,qEkkoLP61645345,2025-05-12,25000,30000,14.01,701,8,0.67,Passed,Passed,False
APP-041951,AtkHeof72426423,2025-09-01,25000,30000,7010.74,557,7,0.52,Passed,Passed,False
APP-303076,JWxUljI11142817,2025-11-10,10000,12000,44.72,827,0,0.0,Passed,Passed,False
APP-170616,DlThTpk23959473,2025-09-08,50000,60000,66.51,668,6,1.01,Passed,Passed,False
APP-684648,iZcneMx96486287,2025-09-04,100000,120000,2749.63,722,9,1.12,Passed,Passed,False
APP-209872,oCqFzDT79246320,2025-07-13,50000,60000,862.78,405,3,0.22,Passed,Passed,False
APP-818186,EewvmtG19458870,2025-07-29,10000,12000,33.69,784,3,0.31,Failed,Failed,False
APP-923444,LhCWFBW75954508,2025-01-21,10000,12000,2066.44,803,2,0.66,Passed,Passed,False
APP-572477,aimAKmA96463004,2025-03-04,25000,30000,8689.92,682,4,0.65,Passed,Passed,False
APP-396362,qKJJVvO71175957,2025-01-10,25000,30000,60.91,815,7,0.65,Passed,Passed,False
APP-916049,gjJoYop84760944,2025-09-05,25000,30000,3896.41,798,5,1.19,Passed,Passed,False
APP-417231,Ebvxhtp15066626,2025-11-23,10000,12000,286.48,746,3,0.42,Passed,Passed,False
APP-017066,fYVajIB29596111,2025-12-27,10000,12000,19.4,781,1,0.31,Passed,Passed,False
APP-863721,cLfcNam59102451,2025-09-12,100000,120000,4307.61,815,7,0.32,Passed,Passed,False
APP-589358,zvQkSEZ28179340,2025-12-10,10000,12000,65.01,700,3,0.17,Passed,Passed,False
APP-047057,ijUesXv01091217,2025-02-02,50000,60000,2715.78,716,9,0.8,Passed,Passed,False
APP-265656,FDQzYTu35100462,2025-11-09,100000,120000,9512.34,643,9,0.63,Passed,Passed,False
APP-416566,FrmUlAc75202389,2025-06-03,25000,30000,5269.94,737,8,0.51,Passed,Passed,False
APP-157111,BXUZcDU48689993,2025-02-21,100000,120000,2886.26,728,7,0.7,Passed,Passed,False
APP-701805,PcoQLqz93593744,2025-08-17,50000,60000,4058.4,726,6,0.4,Passed,Passed,False
APP-935967,LnIQJsX86084907,2025-08-19,25000,30000,238.32,750,5,1.38,Failed,Passed,False
APP-262552,kBnUkxg01242446,2025-05-06,100000,120000,2695.05,693,1,0.33,Passed,Passed,False
APP-615033,hEQNrYf17518878,2025-05-07,100000,120000,1241.55,818,3,0.15,Passed,Passed,False
APP-984808,gZGXZzn83750566,2025-06-02,10000,12000,2546.43,840,6,0.37,Passed,Passed,False
APP-868304,PvAVauD07309505,2025-03-16,25000,30000,8834.04,729,4,0.4,Passed,Passed,False
APP-229978,scgdtQi19053486,2025-05-17,50000,60000,2815.32,734,2,0.41,Passed,Passed,False
APP-210133,gxhgqXv45212899,2025-11-25,10000,12000,7635.62,726,4,0.55,Passed,Passed,False
APP-893090,QvrVdie84160461,2025-04-13,100000,120000,27.44,795,9,1.17,Passed,Passed,False
APP-037658,nUTikVR15229107,2025-04-23,25000,30000,3463.99,705,10,0.48,Passed,Passed,False
APP-901405,srpNhTA84526969,2025-06-07,10000,12000,9957.85,692,1,0.63,Passed,Passed,False
APP-025787,hKaPnTh33016234,2025-01-14,10000,12000,674.98,751,10,0.62,Passed,Passed,False
APP-909590,FrBdqaB32365337,2025-02-22,25000,30000,394.4,762,7,0.44,Passed,Passed,False
APP-799046,DwtPoCm42607819,2025-03-12,25000,30000,8546.46,669,9,0.17,Passed,Passed,False
APP-919918,QHZtVzb21458414,2025-10-07,100000,120000,422.28,662,3,0.6,Passed,Passed,False
APP-864883,UtUWBqS69507321,2025-05-19,10000,12000,4515.57,701,4,0.41,Passed,Passed,False
APP-696163,oBJbSeg05573857,2025-05-22,10000,12000,1144.35,486,0,0.0,Passed,Passed,False
APP-771775,PLCnfvp10409614,2025-03-09,10000,12000,8172.32,733,10,0.22,Passed,Passed,False
APP-694269,KraBSww36511893,2025-02-06,100000,120000,945.03,817,1,0.26,Passed,Passed,False
APP-489788,oNichUU33324707,2025-09-24,10000,12000,692.17,727,4,0.55,Passed,Passed,False
APP-412452,AgBoSkr26112312,2025-10-18,25000,30000,3267.46,847,1,0.52,Passed,Passed,False
APP-705087,UZXbmzs29745493,2025-05-04,50000,60000,78.46,747,10,0.44,Passed,Passed,False
APP-505624,GMIepIJ08283230,2025-04-18,10000,12000,309.35,712,9,0.63,Passed,Passed,False
APP-818886,UOIfVWu31829716,2025-06-11,50000,60000,281.81,763,6,0.92,Passed,Passed,False
APP-950139,dYOVMbU11371785,2025-02-11,10000,12000,568.79,734,6,0.55,Passed,Passed,False
APP-938707,lWsGNYc98747812,2025-12-03,25000,30000,821.31,651,3,0.53,Passed,Passed,False
APP-142013,KhpAjZr15848266,2025-04-11,10000,12000,670.93,702,2,0.76,Passed,Passed,False
APP-984382,liedrZd98795098,2025-07-19,50000,60000,2477.43,764,3,0.27,Failed,Passed,False
APP-140462,PezrpjR77383638,2025-04-24,100000,120000,15.6,838,5,0.38,Passed,Passed,False
APP-863572,fDcysOy25863144,2025-03-20,100000,120000,11.39,787,6,0.95,Passed,Passed,False
APP-273308,KHGbXoU17646448,2025-08-30,100000,120000,31.41,770,4,0.36,Passed,Passed,True
APP-034544,mHqLuTh40433335,2025-05-25,50000,60000,542.31,814,6,0.76,Failed,Passed,False
APP-843210,AcUefWN37326530,2025-11-12,10000,12000,4463.43,842,9,1.36,Passed,Passed,False
APP-954968,HapSyvE91561829,2025-06-02,50000,60000,58.75,742,10,0.37,Passed,Passed,False
APP-773079,gIsoozH14911894,2025-12-07,25000,30000,335.2,819,7,0.76,Passed,Passed,False
APP-991998,HIAVcxO56114042,2025-11-05,100000,120000,37.84,692,9,0.95,Passed,Passed,False
APP-467617,fWbyjRD30835669,2025-01-08,100000,120000,6274.72,796,6,0.63,Passed,Passed,False
APP-951103,PjNnHqs26917768,2025-09-18,25000,30000,9370.15,674,6,0.59,Passed,Passed,False
APP-562576,dgQxCSS26033591,2025-02-18,50000,60000,759.74,778,2,0.22,Passed,Passed,False
APP-090280,KZyXQsJ92699969,2025-05-07,25000,30000,2808.47,762,2,1.02,Passed,Passed,False
APP-955000,YmlmglX91408499,2025-10-07,25000,30000,1718.29,772,1,0.36,Passed,Passed,True
APP-441566,JUoHMou17607234,2025-09-06,50000,60000,7766.19,660,0,0.0,Passed,Passed,True
APP-057275,zLWwIRj29965082,2025-06-08,50000,60000,75.25,737,7,0.63,Failed,Passed,False
APP-202175,mXrzIjp23859514,2025-07-17,100000,120000,440.59,623,0,0.0,Passed,Passed,False
APP-283905,mefQmNv96610168,2025-03-12,100000,120000,7526.98,592,2,0.12,Passed,Passed,False
APP-013760,dUxoOrr62839762,2025-12-19,100000,120000,5634.23,654,10,1.49,Passed,Passed,False
APP-720324,dkKSMeX25081776,2025-07-09,50000,60000,7101.36,759,3,0.52,Passed,Passed,False
APP-932377,fDankRg52356178,2025-12-01,10000,12000,61.4,850,4,0.53,Passed,Passed,False
APP-677946,tqLdUkL61337184,2025-05-22,10000,12000,3712.13,679,10,0.8,Passed,Passed,False
APP-853241,QGkleak16781277,2025-12-20,25000,30000,7779.27,733,10,0.96,Passed,Passed,False
APP-484268,GlIRuAb97363831,2025-08-09,50000,60000,6993.39,673,10,0.19,Passed,Passed,False
APP-807757,WayIjfQ67368205,2025-11-13,10000,12000,55.08,850,6,0.74,Passed,Passed,False
APP-465857,KiuKzDW46921821,2025-07-20,25000,30000,333.18,590,4,0.16,Passed,Passed,False
APP-645192,sPitMvV09386948,2025-04-12,50000,60000,958.66,749,9,0.62,Failed,Passed,False
APP-793468,bNCryXe86767382,2025-09-06,25000,30000,5677.76,730,9,0.51,Passed,Passed,False
APP-985165,RHazPlR58937085,2025-02-22,100000,120000,7119.83,829,2,0.52,Passed,Passed,False
APP-873511,HzDLzmi48255442,2025-07-21,10000,12000,3461.07,746,9,0.43,Passed,Passed,False
APP-786341,lIWvUEl91562415,2025-04-10,25000,30000,8632.63,774,3,0.59,Passed,Passed,False
APP-877747,yJubNuW86550784,2025-12-10,25000,30000,9919.57,750,8,0.37,Passed,Passed,False
APP-397103,nztfusD85934015,2025-01-25,25000,30000,731.0,663,8,0.38,Passed,Passed,False
APP-872779,jSPZgsX36750094,2025-12-13,25000,30000,6194.42,841,7,0.59,Passed,Passed,False
APP-068886,kivJZZX52388856,2025-06-09,10000,12000,710.49,664,2,0.36,Passed,Passed,False
APP-420505,YuYTNsl85485965,2025-06-21,10000,12000,205.61,753,8,1.26,Passed,Passed,False
APP-462216,uenauvE39313215,2025-03-18,50000,60000,7191.86,818,2,0.56,Passed,Passed,False
APP-651865,COYCUsP69972736,2025-10-09,100000,120000,3476.94,814,10,0.41,Passed,Passed,False
APP-531214,PaOtNfd12312392,2025-11-22,100000,120000,29.16,761,1,0.66,Passed,Passed,False
APP-382987,DuqVxJO68172257,2025-08-16,25000,30000,4647.97,787,0,0.0,Passed,Passed,False
APP-868651,mCYTUnK27172173,2025-12-03,10000,12000,778.16,696,3,0.78,Passed,Passed,False
APP-466017,pkuPxSp59143882,2025-01-06,10000,12000,2159.34,671,3,0.56,Failed,Passed,False
APP-593967,NTUhlCM30954497,2025-01-14,25000,30000,4807.46,850,10,1.08,Passed,Passed,False
APP-552264,ZRWgiYx29883220,2025-01-29,100000,120000,7255.91,826,8,0.74,Passed,Passed,False
APP-246552,lpOIzdZ89753585,2025-09-09,25000,30000,19.92,682,3,0.77,Passed,Passed,False
APP-957873,VwQbftm39102929,2025-12-02,50000,60000,4436.04,827,2,0.38,Passed,Passed,False
APP-168320,hnkhRSD19126022,2025-12-10,50000,60000,79.68,804,10,0.23,Passed,Passed,False
APP-227113,pmNVUnc19072587,2025-08-27,100000,120000,4410.48,754,9,0.27,Passed,Passed,False
APP-800214,vaKQuij11408682,2025-08-08,50000,60000,8002.64,706,2,0.71,Passed,Passed,False
APP-008475,DhjrmBw95297013,2025-10-25,25000,30000,46.85,796,4,0.51,Passed,Passed,False
APP-557734,FrdkMNd61592738,2025-09-08,10000,12000,2536.73,791,6,0.23,Passed,Passed,False
APP-328239,pdhbNxz55420340,2025-01-25,25000,30000,3331.55,838,10,0.46,Passed,Passed,False
APP-218366,BahcJdX23471247,2025-07-31,50000,60000,7367.52,740,3,0.57,Passed,Passed,False
APP-498359,gZUQxCg72680808,2025-07-07,100000,120000,5685.35,730,3,1.41,Passed,Passed,False
APP-084698,FtmZzlh35104584,2025-10-24,25000,30000,76.14,606,2,0.5,Passed,Passed,False
APP-732975,BzBjfwL53396274,2025-07-06,25000,30000,43.58,653,8,0.58,Passed,Passed,False
APP-562713,QDhqcbV90110797,2025-06-20,100000,120000,7323.33,785,5,1.34,Passed,Passed,False
APP-244698,ZLtPMFz52049980,2025-04-11,25000,30000,7070.7,740,8,0.73,Failed,Passed,False
APP-989090,KrpolWu12374077,2025-05-19,50000,60000,77.88,680,5,0.74,Passed,Passed,False
APP-094783,IkgfAdk62037087,2025-12-22,10000,12000,7642.23,531,9,1.45,Passed,Passed,False
APP-626465,GOLsQGb97211708,2025-07-03,100000,120000,14.02,734,0,0.0,Passed,Passed,False
APP-899872,dZbqIcA97857082,2025-12-26,25000,30000,38.14,775,0,0.0,Passed,Passed,False
APP-446312,GjDUWzL87942968,2025-09-23,100000,120000,211.46,745,7,0.1,Passed,Passed,False
APP-420927,UywgXDL32748835,2025-04-22,50000,60000,1978.25,651,7,0.56,Passed,Passed,False
APP-390981,jJvgyjk47842170,2025-09-08,25000,30000,356.41,700,2,1.35,Passed,Passed,False
APP-220215,jWHCMKe39062467,2025-08-28,10000,12000,478.99,849,8,0.45,Passed,Passed,False
APP-285136,lpcquJG61337605,2025-07-06,100000,120000,2182.76,825,1,0.65,Passed,Passed,False
APP-054165,eEWVEVe03440966,2025-03-02,10000,12000,490.9,836,4,0.3,Passed,Passed,False
APP-370087,NlzOyqI17468135,2025-07-01,50000,60000,994.83,676,3,0.57,Passed,Passed,False
APP-519003,NiUMRld55945011,2025-03-06,25000,30000,3064.46,654,2,0.38,Passed,Passed,False
APP-607347,pATPigG39886365,2025-07-05,100000,120000,572.47,759,10,0.79,Passed,Passed,False
APP-432674,BFAduYB04664896,2025-11-18,50000,60000,9486.99,819,6,0.27,Passed,Passed,False
APP-464310,pYxqZzy53389062,2025-10-26,10000,12000,487.82,653,4,0.76,Passed,Passed,False
APP-323385,lWZCBES06221224,2025-10-24,50000,60000,61.89,720,5,0.62,Passed,Passed,False
APP-376730,gELHzET48860080,2025-09-30,25000,30000,6666.03,698,9,1.25,Passed,Passed,False
APP-858219,nHqoVWE42612120,2025-06-04,50000,60000,31.1,699,7,0.79,Passed,Passed,False
APP-459968,xZWrdcR42183854,2025-02-24,50000,60000,9054.22,784,7,0.54,Passed,Passed,False
APP-431212,XzWnpQs48979177,2025-05-10,50000,60000,58.77,448,2,0.3,Passed,Passed,False
APP-588983,cyMYouU19630453,2025-09-26,10000,12000,248.97,697,8,0.37,Passed,Passed,False
APP-230781,qQxqqBd48165244,2025-04-08,10000,12000,891.24,706,8,0.42,Passed,Passed,False
APP-257067,QqIVyZN39128788,2025-11-26,25000,30000,1410.51,684,3,1.28,Passed,Passed,False
APP-779244,VyTqlri24630198,2025-11-24,25000,30000,79.27,744,3,0.47,Passed,Passed,False
APP-547597,GdTKJnk70629328,2025-01-26,50000,60000,7498.72,652,6,1.08,Passed,Passed,False
APP-315687,fsmxyYf89876108,2025-03-18,25000,30000,27.92,849,0,0.0,Passed,Passed,False
APP-024264,camUXbD23546951,2025-04-26,100000,120000,76.2,706,4,0.71,Passed,Passed,False
APP-639468,xtfTfTo66641106,2025-04-15,100000,120000,240.08,776,3,0.61,Passed,Passed,False
APP-831090,IUKKNzk66834826,2025-03-12,25000,30000,612.69,750,2,0.55,Passed,Passed,False
APP-585872,DeKDybS15059625,2025-05-18,100000,120000,27.17,653,10,0.78,Passed,Passed,False
APP-275027,GuhDFDs09521755,2025-08-20,10000,12000,7871.01,810,10,0.75,Passed,Passed,True
APP-926421,vGLeCdZ26422297,2025-09-30,10000,12000,47.97,763,5,0.7,Passed,Passed,False
APP-238728,FaTKbUd68209225,2025-12-15,25000,30000,150.29,725,4,0.54,Passed,Passed,False
APP-807366,dfFHPHl28289540,2025-12-07,10000,12000,73.85,748,0,0.0,Passed,Passed,False
APP-497069,lDZgQfu80119509,2025-10-28,100000,120000,7180.9,472,1,0.44,Passed,Passed,False
APP-990196,GKYtJTu69500741,2025-08-31,10000,12000,9060.28,758,9,0.21,Passed,Passed,False
APP-433562,ZtZIfnX16198273,2025-03-10,50000,60000,34.39,832,1,0.29,Passed,Passed,False
APP-502111,HdzrIBc57483526,2025-11-19,25000,30000,8000.06,772,2,0.32,Passed,Passed,False
APP-870000,CCrTdzx46280550,2025-07-16,50000,60000,230.2,758,5,0.8,Passed,Passed,False
APP-222053,gfgDXGy10740913,2025-02-17,50000,60000,2243.99,776,10,0.75,Passed,Passed,False
APP-208939,QilCuYY53541201,2025-09-20,100000,120000,574.25,404,3,0.59,Passed,Passed,False
APP-608980,scFgWCT59479507,2025-04-17,10000,12000,153.62,767,5,0.35,Passed,Passed,False
APP-617101,arwicnB49340391,2025-04-15,100000,120000,26.97,746,3,0.98,Passed,Passed,False
APP-824759,vjcxyec92855359,2025-08-13,10000,12000,7312.62,687,10,0.51,Passed,Passed,False
APP-117390,QmKstLS40378423,2025-10-16,100000,120000,2347.46,520,2,0.43,Passed,Passed,False
APP-650688,lsgDIql17365426,2025-08-18,10000,12000,30.07,691,2,0.14,Passed,Passed,False
APP-857602,AGqpajh06053088,2025-06-19,100000,120000,48.79,690,4,0.74,Passed,Passed,False
APP-316035,VLXBtkz87592129,2025-01-20,25000,30000,768.82,793,6,0.53,Passed,Passed,False
APP-450632,ZwkoTWJ70920711,2025-09-28,100000,120000,31.92,758,10,0.38,Passed,Passed,False
APP-052416,nIxvJJf59161186,2025-08-11,50000,60000,1252.44,729,4,0.21,Passed,Passed,False
APP-456468,ElZGrvt31869289,2025-06-01,25000,30000,28.84,730,9,0.5,Passed,Passed,False
APP-764691,rrFrPnU82322041,2025-04-12,50000,60000,962.87,579,8,0.24,Passed,Passed,False
APP-840000,FwiSgpx30423227,2025-11-02,10000,12000,5519.59,659,2,0.12,Passed,Passed,False
APP-137437,gNIoiXe93777569,2025-07-06,10000,12000,9575.36,691,3,0.72,Failed,Passed,False
APP-710738,NyzkjKf31043841,2025-10-24,50000,60000,5027.32,832,2,0.34,Passed,Passed,False
APP-322583,xxdtLsX63621986,2025-03-23,10000,12000,9622.14,729,9,0.54,Passed,Passed,False
APP-622334,hfsjqnY27322626,2025-05-01,10000,12000,549.02,743,7,0.32,Passed,Passed,False
APP-154177,OpUtTfQ87991962,2025-05-28,100000,120000,28.06,640,7,0.78,Passed,Passed,False
APP-786610,TxQHFzb33430311,2025-09-12,50000,60000,4608.45,730,9,0.74,Passed,Passed,False
APP-000591,rzyUMXG53536597,2025-11-08,50000,60000,8896.68,829,10,0.13,Passed,Passed,False
APP-186247,WzMjuYx95948152,2025-08-11,50000,60000,438.24,673,9,0.38,Passed,Passed,False
APP-393348,LmpYkAh42614048,2025-08-31,100000,120000,17.64,701,2,1.45,Passed,Passed,False
APP-140269,hfxUJCf08178522,2025-08-23,100000,120000,291.37,437,7,0.18,Passed,Passed,False
APP-631555,YvVjoCD01732086,2025-09-04,100000,120000,1561.6,655,5,0.65,Failed,Passed,False
APP-008757,PHQccbj52781055,2025-10-09,25000,30000,1752.32,757,1,0.29,Passed,Passed,False
APP-751318,mhmyNww13681720,2025-12-06,10000,12000,16.47,757,6,0.34,Passed,Passed,False
APP-382370,SNmHMMl53322273,2025-08-31,100000,120000,4192.23,669,9,0.37,Passed,Passed,False
APP-844468,lyMFYhW76108708,2025-12-07,50000,60000,10.99,822,7,0.75,Passed,Passed,True
APP-501381,IqXzEmu38821764,2025-03-31,100000,120000,948.99,840,2,0.54,Failed,Passed,False
APP-541842,dylNvnx58922256,2025-08-13,25000,30000,6408.49,653,3,1.47,Passed,Passed,False
APP-264570,XhPJuja13075384,2025-01-24,50000,60000,5518.77,740,1,0.59,Passed,Passed,False
APP-733701,xfBUree05549121,2025-01-18,50000,60000,2020.42,761,2,0.42,Passed,Passed,False
APP-536054,kQaeNPF07020426,2025-10-16,100000,120000,670.7,676,9,0.76,Passed,Passed,False
APP-971279,FEofZMX09873126,2025-03-27,10000,12000,44.75,658,9,0.75,Passed,Passed,False
APP-082627,tmbGRUY94319165,2025-06-20,100000,120000,5964.29,633,1,0.24,Passed,Passed,False
APP-699906,AJDzttI97470002,2025-09-11,100000,120000,1068.45,728,5,0.65,Passed,Passed,False
APP-418696,EmcLVyr50063553,2025-01-04,25000,30000,103.74,782,6,0.12,Passed,Passed,False
APP-566118,kDARnBt70255128,2025-03-10,100000,120000,26.93,797,6,0.23,Passed,Passed,False
APP-921075,YeYtNhz34544344,2025-07-03,25000,30000,4628.07,779,5,0.46,Passed,Passed,False
APP-435830,LvGAiMU40882230,2025-08-02,50000,60000,8536.04,810,2,0.76,Passed,Passed,False
APP-533631,utHwmsO72021707,2025-12-16,10000,12000,50.03,683,0,0.0,Failed,Passed,False
APP-928969,VwgiXhn12939002,2025-02-04,25000,30000,3157.5,746,3,0.31,Passed,Passed,False
APP-617568,tmqSuzy19931458,2025-06-07,25000,30000,664.69,431,10,0.79,Passed,Passed,False
APP-454964,AnPgbto03347424,2025-09-01,10000,12000,1696.43,755,5,0.74,Passed,Passed,False
APP-220699,Dqmctnu90217741,2025-08-31,100000,120000,4377.29,695,5,0.54,Passed,Passed,False
APP-558300,aibivzK23328293,2025-03-14,10000,12000,78.31,839,5,0.44,Passed,Passed,False
APP-580875,NwWupVd75076279,2025-05-29,10000,12000,5661.95,685,2,0.25,Passed,Passed,False
APP-344910,ZVZXbfD20284719,2025-07-05,50000,60000,29.16,840,3,0.77,Passed,Passed,False
APP-534883,dyxOIoI54619924,2025-12-03,25000,30000,3250.84,799,3,0.58,Passed,Passed,False
APP-927277,FpOmCKX66844823,2025-07-04,25000,30000,9583.86,731,7,0.4,Passed,Passed,False
APP-340793,ScZOoMj69017074,2025-02-20,50000,60000,436.56,464,10,0.67,Passed,Passed,False
APP-818167,bxsjjhy64338722,2025-02-01,50000,60000,4584.76,668,1,0.23,Passed,Passed,False
APP-771103,FGMLvar44470488,2025-04-14,50000,60000,2100.73,732,5,0.58,Passed,Passed,False
APP-207361,MVuAorl74926632,2025-07-01,25000,30000,5745.36,821,1,1.33,Passed,Passed,False
APP-574179,jLsheuX12920592,2025-01-25,100000,120000,3860.05,720,5,0.24,Passed,Passed,False
APP-480000,evQqNGb62942066,2025-10-02,50000,60000,6320.54,651,3,0.5,Passed,Passed,False
APP-133021,VsGQhTx11221215,2025-04-11,100000,120000,1333.07,674,8,0.74,Passed,Passed,False
APP-890401,FCOHEpu42006298,2025-02-04,50000,60000,778.32,726,6,0.16,Passed,Passed,False
APP-392158,btSecsk92622132,2025-11-12,10000,12000,858.77,732,9,0.17,Passed,Passed,False
APP-192772,SmhVJbd99498128,2025-04-08,10000,12000,272.04,663,5,0.67,Passed,Passed,False
APP-376456,OcuZlrp53863105,2025-01-28,50000,60000,15.25,685,5,0.58,Passed,Passed,False
APP-468915,NyRYnnE76332838,2025-11-26,25000,30000,777.73,772,6,0.55,Passed,Passed,False
APP-833659,moTMjgR41013282,2025-10-05,100000,120000,3032.47,712,4,0.64,Passed,Passed,False
APP-470914,kaOIHgP77610659,2025-07-08,10000,12000,167.63,698,7,0.14,Passed,Passed,False
