application_id,merchant_id,application_date,monthly_volume,requested_limit,average_ticket_size,owner_credit_score,years_in_business,previous_chargeback_ratio,kyc_status,kyb_status,tmf_list
APP-367687,QJyYChQ17392957,2025-08-12,25000,30000,60.0,792,8,0.62,Passed,Passed,False
APP-674672,HzWIPms18158998,2025-05-22,100000,120000,173.75,733,0,0.0,Passed,Passed,False
APP-863013,cmftLVK79647408,2025-03-17,100000,120000,6294.16,812,8,0.65,Passed,Passed,False
APP-279882,FnKONac31723513,2025-10-24,100000,120000,8414.31,662,2,0.45,Passed,Passed,False
APP-702671,TOtnPVr22939469,2025-08-09,100000,120000,1293.47,804,2,1.12,Passed,Passed,False
APP-614949,IukVqRT31112712,2025-02-04,25000,30000,2059.68,736,4,0.79,Passed,Passed,False
APP-851475,fWSZepB77113062,2025-06-04,50000,60000,72.23,717,3,0.23,Passed,Passed,False
APP-160384,sGeolOm25730662,2025-08-01,100000,120000,9102.59,829,6,0.43,Passed,Passed,False
APP-526068,UuxcjgR11688092,2025-11-18,25000,30000,8797.11,801,5,0.16,Passed,Passed,False
APP-287956,NqwODEj96496737,2025-01-27,100000,120000,762.32,779,10,0.16,Passed,Passed,False
APP-109661,OwnzAAD20768362,2025-09-03,25000,30000,9596.51,821,8,0.5,Passed,Passed,False
APP-592932,zjEgIPC95786543,2025-09-25,25000,30000,9661.39,813,4,0.65,Passed,Passed,False
APP-789088,PzKYZmj03692492,2025-05-03,10000,12000,44.4,746,0,0.0,Passed,Passed,False
APP-069030,exNuLCE51553234,2025-10-25,50000,60000,181.92,739,1,0.48,Passed,Passed,False
APP-347112,yEyEkXb43127102,2025-01-18,50000,60000,263.31,725,0,0.0,Passed,Passed,False
APP-730238,sTYYfwM29462135,2025-08-17,100000,120000,947.42,830,1,0.14,Passed,Passed,False
APP-595129,QfvJciN44765047,2025-08-17,10000,12000,3865.03,704,8,0.38,Passed,Passed,False
APP-072230,FsrfCQf66525483,2025-10-16,25000,30000,7866.8,828,10,0.65,Passed,Passed,False
APP-358233,LODOvYQ11005912,2025-07-30,25000,30000,8038.21,818,8,0.77,Failed,Passed,False
APP-951113,mTFMTlE30165837,2025-08-17,25000,30000,1004.89,508,7,0.29,Passed,Passed,False
APP-997738,zOLsMAG31132532,2025-10-28,10000,12000,370.57,621,6,0.59,Passed,Passed,False
APP-792787,XxSRMRe96170159,2025-05-23,50000,60000,6716.53,784,7,0.29,Passed,Passed,False
APP-782360,CjjVWyA56775677,2025-08-20,10000,12000,6479.08,488,0,0.0,Passed,Passed,False
APP-422966,bFzktJr10672453,2025-05-01,100000,120000,5843.18,813,10,0.56,Passed,Passed,False
APP-444865,FatOkvO94238736,2025-06-17,50000,60000,4480.76,794,0,0.0,Passed,Passed,False
APP-306206,OEYrJvK75633535,2025-07-12,10000,12000,782.58,777,10,0.74,Passed,Passed,False
APP-484991,FDMUreC81629518,2025-08-03,50000,60000,1331.16,801,7,0.73,Passed,Passed,False
APP-720298,ZPmMMhs24575983,2025-01-29,25000,30000,5966.07,850,10,0.62,Passed,Passed,False
APP-300843,kMCWugr61572768,2025-12-03,25000,30000,71.67,836,4,1.31,Passed,Passed,False
APP-391419,zluNWcP52568065,2025-09-15,10000,12000,9441.01,804,10,0.57,Passed,Passed,False
APP-117963,WeFzIdH31555165,2025-11-22,50000,60000,46.21,757,0,0.0,Passed,Passed,False
APP-050749,jiGuuyW00370033,2025-12-17,50000,60000,104.64,515,3,0.33,Failed,Passed,False
APP-044327,kznjIaO97051958,2025-02-05,25000,30000,2771.89,706,5,0.32,Passed,Passed,False
APP-929802,hcyZgVn70798632,2025-09-15,50000,60000,3224.38,760,7,0.27,Passed,Passed,False
APP-441616,vnFUyUu43804032,2025-08-05,10000,12000,6628.14,716,9,1.48,Passed,Passed,False
APP-624088,gdxnPmB04047692,2025-10-07,10000,12000,3713.24,797,10,0.4,Passed,Passed,False
APP-163238,DLSJrrb10720113,2025-02-07,10000,12000,508.07,706,7,0.66,Passed,Passed,False
APP-705741,bQrmpSC90144734,2025-01-14,10000,12000,10.86,830,1,1.4,Passed,Passed,False
APP-762265,VOwAlLz82558825,2025-08-08,100000,120000,267.33,791,2,0.66,Passed,Passed,False
APP-152583,GOjMvIO55778205,2025-07-12,25000,30000,5225.71,737,9,0.34,Passed,Passed,False
APP-163578,JzHQzoK82357155,2025-01-27,10000,12000,479.86,748,3,0.78,Passed,Passed,False
APP-164466,IOgmbbb72143643,2025-10-28,50000,60000,866.81,816,9,0.77,Passed,Passed,False
APP-471329,LEONLcR45653469,2025-01-22,10000,12000,674.89,784,3,0.43,Passed,Passed,False
APP-102915,ffpUTOg06071748,2025-07-10,10000,12000,35.4,849,1,0.35,Passed,Passed,False
APP-511858,yZIPUdq87182749,2025-01-30,25000,30000,23.85,762,2,0.25,Passed,Passed,False
APP-101460,ovRLFoT30626042,2025-02-18,10000,12000,11.47,753,10,0.2,Passed,Passed,False
APP-535968,BJSBeef85816704,2025-03-01,25000,30000,947.05,733,9,0.72,Passed,Passed,False
APP-901408,LAhJcom78584712,2025-02-11,50000,60000,3861.56,748,6,0.78,Passed,Passed,False
APP-235631,nglyJOO53733777,2025-05-26,25000,30000,1479.33,753,4,1.41,Passed,Passed,False
APP-660271,bmQUxzC34606056,2025-05-25,10000,12000,21.72,818,6,0.63,Passed,Passed,False
APP-927888,zrDPZvt61812054,2025-04-11,100000,120000,7440.85,709,7,0.43,Passed,Passed,False
APP-787181,MGouupK88914444,2025-11-08,25000,30000,4563.1,765,4,0.4,Passed,Passed,False
APP-383477,LHlhUUs43588537,2025-09-30,100000,120000,5669.39,819,3,0.51,Passed,Passed,False
APP-510473,yJzaemZ85249141,2025-12-28,50000,60000,4441.34,550,2,0.41,Passed,Passed,False
APP-802821,lhxWZdc91766512,2025-03-20,50000,60000,933.95,784,1,0.18,Passed,Passed,False
APP-148241,KWrJwpj44633399,2025-10-31,50000,60000,2715.78,766,9,0.8,Passed,Passed,False
APP-430444,Nklorga71136337,2025-05-20,100000,120000,9512.34,476,9,0.63,Passed,Passed,False
APP-789425,nRFBYHv72696084,2025-07-25,25000,30000,5269.94,787,8,0.51,Passed,Passed,False
APP-349001,oyMEbRK33556434,2025-08-04,100000,120000,288.63,778,7,0.7,Passed,Passed,False
APP-689334,qEkkoLP61645345,2025-05-12,50000,60000,33.79,776,6,0.4,Passed,Passed,False
APP-041951,AtkHeof72426423,2025-09-01,25000,30000,2383.22,800,5,1.38,Failed,Passed,False
APP-303076,JWxUljI11142817,2025-11-10,100000,120000,23.18,743,1,0.33,Passed,Passed,False
APP-170616,DlThTpk23959473,2025-09-08,100000,120000,11.88,834,3,0.15,Passed,Passed,False
APP-684648,iZcneMx96486287,2025-09-04,25000,30000,3940.95,717,6,0.37,Passed,Passed,False
APP-209872,oCqFzDT79246320,2025-07-13,25000,30000,378.78,828,10,1.26,Passed,Passed,False
APP-818186,EewvmtG19458870,2025-07-29,25000,30000,41.2,825,6,0.52,Passed,Passed,False
APP-923444,LhCWFBW75954508,2025-01-21,50000,60000,6816.69,744,7,0.34,Passed,Passed,False
APP-572477,aimAKmA96463004,2025-03-04,100000,120000,5120.45,522,10,0.23,Passed,Passed,False
APP-396362,qKJJVvO71175957,2025-01-10,50000,60000,56.67,841,1,0.59,Passed,Passed,False
APP-916049,gjJoYop84760944,2025-09-05,50000,60000,4690.86,818,2,0.28,Passed,Passed,False
APP-417231,Ebvxhtp15066626,2025-11-23,100000,120000,134.0,824,4,0.18,Passed,Passed,False
APP-017066,fYVajIB29596111,2025-12-27,100000,120000,19.82,775,4,0.69,Passed,Passed,False
APP-863721,cLfcNam59102451,2025-09-12,10000,12000,7096.45,836,2,0.41,Passed,Passed,False
APP-589358,zvQkSEZ28179340,2025-12-10,10000,12000,37.34,751,4,0.41,Passed,Passed,False
APP-047057,ijUesXv01091217,2025-02-02,10000,12000,1144.35,572,0,0.0,Passed,Passed,False
APP-265656,FDQzYTu35100462,2025-11-09,10000,12000,8172.32,783,10,0.22,Passed,Passed,False
APP-416566,FrmUlAc75202389,2025-06-03,100000,120000,9450.31,780,1,0.26,Passed,Passed,False
APP-157111,BXUZcDU48689993,2025-02-21,50000,60000,6849.5,827,5,0.13,Failed,Passed,False
APP-701805,PcoQLqz93593744,2025-08-17,25000,30000,3267.46,734,1,0.52,Passed,Passed,False
APP-935967,LnIQJsX86084907,2025-08-19,50000,60000,980.22,797,10,0.44,Passed,Passed,False
APP-262552,kBnUkxg01242446,2025-05-06,10000,12000,3093.45,762,9,0.63,Passed,Passed,False
APP-615033,hEQNrYf17518878,2025-05-07,50000,60000,2818.11,813,6,0.92,Passed,Passed,False
APP-984808,gZGXZzn83750566,2025-06-02,10000,12000,5687.86,784,6,0.55,Passed,Passed,False
APP-868304,PvAVauD07309505,2025-03-16,25000,30000,8213.07,701,3,0.53,Passed,Passed,False
APP-229978,scgdtQi19053486,2025-05-17,10000,12000,6709.3,752,2,0.76,Passed,Passed,False
APP-210133,gxhgqXv45212899,2025-11-25,50000,60000,2477.43,814,3,0.27,Failed,Passed,False
APP-893090,QvrVdie84160461,2025-04-13,100000,120000,15.6,810,5,0.38,Passed,Passed,False
APP-037658,nUTikVR15229107,2025-04-23,10000,12000,7857.36,739,6,1.36,Passed,Passed,False
APP-901405,srpNhTA84526969,2025-06-07,50000,60000,5082.43,750,6,0.49,Passed,Passed,True
APP-025787,hKaPnTh33016234,2025-01-14,50000,60000,542.31,850,6,0.76,Passed,Passed,False
APP-909590,FrBdqaB32365337,2025-02-22,10000,12000,446.34,789,9,1.36,Passed,Passed,False
APP-799046,DwtPoCm42607819,2025-03-12,10000,12000,6858.16,707,6,0.61,Passed,Passed,False
APP-919918,QHZtVzb21458414,2025-10-07,100000,120000,949.84,703,2,1.26,Passed,Passed,False
APP-864883,UtUWBqS69507321,2025-05-19,100000,120000,4579.0,742,9,0.95,Passed,Passed,False
APP-696163,oBJbSeg05573857,2025-05-22,100000,120000,6274.72,846,6,0.63,Passed,Passed,False
APP-771775,PLCnfvp10409614,2025-03-09,25000,30000,9370.15,724,6,0.59,Passed,Passed,False
APP-694269,KraBSww36511893,2025-02-06,50000,60000,759.74,828,2,0.22,Passed,Passed,False
APP-489788,oNichUU33324707,2025-09-24,25000,30000,280.85,812,2,1.02,Passed,Passed,False
APP-412452,AgBoSkr26112312,2025-10-18,25000,30000,1718.29,822,1,0.36,Passed,Passed,True
APP-705087,UZXbmzs29745493,2025-05-04,50000,60000,62.63,710,0,0.0,Passed,Passed,True
APP-505624,GMIepIJ08283230,2025-04-18,50000,60000,938.92,787,7,0.63,Failed,Passed,False
APP-818886,UOIfVWu31829716,2025-06-11,100000,120000,440.59,569,0,0.0,Passed,Passed,False
APP-950139,dYOVMbU11371785,2025-02-11,100000,120000,752.7,527,2,0.12,Passed,Passed,False
APP-938707,lWsGNYc98747812,2025-12-03,100000,120000,563.42,704,10,1.49,Passed,Passed,False
APP-142013,KhpAjZr15848266,2025-04-11,50000,60000,710.14,809,3,0.52,Passed,Passed,False
APP-984382,liedrZd98795098,2025-07-19,10000,12000,7608.5,829,4,0.53,Passed,Passed,False
APP-140462,PezrpjR77383638,2025-04-24,100000,120000,21.76,743,7,0.77,Passed,Passed,False
APP-863572,fDcysOy25863144,2025-03-20,100000,120000,79.54,783,0,0.0,Passed,Passed,False
APP-273308,KHGbXoU17646448,2025-08-30,50000,60000,56.62,723,10,0.19,Passed,Passed,False
APP-034544,mHqLuTh40433335,2025-05-25,10000,12000,679.59,843,6,0.74,Failed,Passed,False
APP-843210,AcUefWN37326530,2025-11-12,50000,60000,2041.21,729,1,0.18,Passed,Passed,False
APP-954968,HapSyvE91561829,2025-06-02,100000,120000,50.38,837,0,0.0,Passed,Passed,False
APP-773079,gIsoozH14911894,2025-12-07,50000,60000,817.77,837,2,0.46,Passed,Passed,False
APP-991998,HIAVcxO56114042,2025-11-05,50000,60000,68.61,708,7,0.58,Passed,Passed,False
APP-467617,fWbyjRD30835669,2025-01-08,10000,12000,3461.07,796,9,0.43,Passed,Passed,False
APP-951103,PjNnHqs26917768,2025-09-18,25000,30000,8632.63,824,3,0.59,Passed,Passed,False
APP-562576,dgQxCSS26033591,2025-02-18,25000,30000,991.96,800,8,0.37,Passed,Passed,False
APP-090280,KZyXQsJ92699969,2025-05-07,25000,30000,7309.98,713,8,0.38,Passed,Passed,False
APP-955000,YmlmglX91408499,2025-10-07,25000,30000,6194.42,750,7,0.59,Passed,Passed,False
APP-441566,JUoHMou17607234,2025-09-06,10000,12000,7104.86,714,2,0.36,Passed,Passed,False
APP-057275,zLWwIRj29965082,2025-06-08,10000,12000,18.21,803,8,1.26,Passed,Passed,False
APP-202175,mXrzIjp23859514,2025-07-17,50000,60000,719.19,722,2,0.56,Passed,Passed,False
APP-283905,mefQmNv96610168,2025-03-12,50000,60000,6691.0,830,7,0.36,Passed,Passed,False
APP-013760,dUxoOrr62839762,2025-12-19,100000,120000,3463.52,811,1,0.66,Passed,Passed,False
APP-720324,dkKSMeX25081776,2025-07-09,25000,30000,4647.97,837,0,0.0,Passed,Passed,False
APP-932377,fDankRg52356178,2025-12-01,10000,12000,62.75,746,3,0.78,Passed,Passed,False
APP-677946,tqLdUkL61337184,2025-05-22,10000,12000,2159.34,721,3,0.56,Failed,Passed,False
APP-853241,QGkleak16781277,2025-12-20,25000,30000,4807.46,775,10,1.08,Passed,Passed,False
APP-484268,GlIRuAb97363831,2025-08-09,50000,60000,5704.0,711,5,0.52,Passed,Passed,False
APP-807757,WayIjfQ67368205,2025-11-13,25000,30000,77.02,808,9,0.49,Passed,Passed,False
APP-465857,KiuKzDW46921821,2025-07-20,25000,30000,460.05,752,1,1.31,Passed,Passed,False
APP-645192,sPitMvV09386948,2025-04-12,25000,30000,743.0,739,9,0.56,Passed,Passed,False
APP-793468,bNCryXe86767382,2025-09-06,25000,30000,1697.72,722,1,0.47,Passed,Passed,False
APP-985165,RHazPlR58937085,2025-02-22,25000,30000,3462.82,731,1,0.36,Passed,Passed,False
APP-873511,HzDLzmi48255442,2025-07-21,100000,120000,1859.87,712,5,0.59,Passed,Passed,False
APP-786341,lIWvUEl91562415,2025-04-10,50000,60000,8254.76,822,10,0.78,Passed,Passed,False
APP-877747,yJubNuW86550784,2025-12-10,25000,30000,6918.07,794,2,0.37,Passed,Passed,False
APP-397103,nztfusD85934015,2025-01-25,100000,120000,264.79,758,5,0.66,Passed,Passed,False
APP-872779,jSPZgsX36750094,2025-12-13,100000,120000,7935.21,847,1,0.54,Passed,Passed,False
APP-068886,kivJZZX52388856,2025-06-09,100000,120000,827.51,617,0,0.0,Passed,Passed,False
APP-420505,YuYTNsl85485965,2025-06-21,100000,120000,563.51,701,10,0.72,Passed,Passed,False
APP-462216,uenauvE39313215,2025-03-18,25000,30000,9948.0,710,10,0.77,Passed,Passed,False
APP-651865,COYCUsP69972736,2025-10-09,25000,30000,2573.33,797,5,1.21,Passed,Passed,False
APP-531214,PaOtNfd12312392,2025-11-22,25000,30000,68.22,845,1,0.3,Passed,Passed,False
APP-382987,DuqVxJO68172257,2025-08-16,10000,12000,9418.73,776,9,0.69,Passed,Passed,False
APP-868651,mCYTUnK27172173,2025-12-03,25000,30000,461.86,825,0,0.0,Passed,Passed,False
APP-466017,pkuPxSp59143882,2025-01-06,100000,120000,2114.58,795,7,0.1,Passed,Passed,False
APP-593967,NTUhlCM30954497,2025-01-14,50000,60000,1978.25,701,7,0.56,Passed,Passed,False
APP-552264,ZRWgiYx29883220,2025-01-29,25000,30000,3564.1,750,2,1.35,Passed,Passed,False
APP-246552,lpOIzdZ89753585,2025-09-09,10000,12000,39.48,802,8,0.45,Passed,Passed,False
APP-957873,VwQbftm39102929,2025-12-02,100000,120000,2182.76,760,1,0.65,Passed,Passed,False
APP-168320,hnkhRSD19126022,2025-12-10,10000,12000,40.4,830,4,0.3,Passed,Passed,False
APP-227113,pmNVUnc19072587,2025-08-27,50000,60000,9948.31,726,3,0.57,Passed,Passed,False
APP-800214,vaKQuij11408682,2025-08-08,25000,30000,3064.46,704,2,0.38,Passed,Passed,False
APP-008475,DhjrmBw95297013,2025-10-25,100000,120000,46.75,809,10,0.79,Passed,Passed,False
APP-557734,FrdkMNd61592738,2025-09-08,50000,60000,9486.99,782,6,0.27,Passed,Passed,False
APP-328239,pdhbNxz55420340,2025-01-25,10000,12000,4878.17,703,4,0.76,Passed,Passed,False
APP-218366,BahcJdX23471247,2025-07-31,50000,60000,7671.63,770,5,0.62,Passed,Passed,False
APP-498359,gZUQxCg72680808,2025-07-07,25000,30000,6666.03,748,9,1.25,Passed,Passed,False
APP-084698,FtmZzlh35104584,2025-10-24,50000,60000,31.1,749,7,0.79,Passed,Passed,False
APP-732975,BzBjfwL53396274,2025-07-06,50000,60000,72.64,834,7,0.54,Passed,Passed,False
APP-562713,QDhqcbV90110797,2025-06-20,50000,60000,7270.36,497,2,0.3,Passed,Passed,False
APP-244698,ZLtPMFz52049980,2025-04-11,10000,12000,2489.66,747,8,0.37,Passed,Passed,False
APP-989090,KrpolWu12374077,2025-05-19,10000,12000,71.54,756,8,0.42,Passed,Passed,False
APP-094783,IkgfAdk62037087,2025-12-22,25000,30000,1410.51,734,3,1.28,Passed,Passed,False
APP-626465,GOLsQGb97211708,2025-07-03,25000,30000,79.27,794,3,0.47,Passed,Passed,False
APP-899872,dZbqIcA97857082,2025-12-26,50000,60000,60.55,702,6,1.08,Passed,Passed,False
APP-446312,GjDUWzL87942968,2025-09-23,25000,30000,330.39,849,0,0.0,Passed,Passed,False
APP-420927,UywgXDL32748835,2025-04-22,50000,60000,8830.23,752,10,0.52,Passed,Passed,False
APP-390981,jJvgyjk47842170,2025-09-08,25000,30000,501.45,747,6,0.36,Passed,Passed,False
APP-220215,jWHCMKe39062467,2025-08-28,25000,30000,682.81,745,0,0.0,Passed,Passed,False
APP-285136,lpcquJG61337605,2025-07-06,25000,30000,1648.44,735,3,0.42,Passed,Passed,False
APP-054165,eEWVEVe03440966,2025-03-02,100000,120000,445.59,763,1,0.68,Passed,Passed,False
APP-370087,NlzOyqI17468135,2025-07-01,10000,12000,813.16,454,0,0.0,Passed,Passed,False
APP-519003,NiUMRld55945011,2025-03-06,10000,12000,2820.89,822,7,0.63,Passed,Passed,False
APP-607347,pATPigG39886365,2025-07-05,10000,12000,119.09,775,0,0.0,Passed,Passed,False
APP-432674,BFAduYB04664896,2025-11-18,10000,12000,9209.5,798,0,0.0,Passed,Passed,False
APP-464310,pYxqZzy53389062,2025-10-26,100000,120000,718.09,544,1,0.44,Passed,Passed,False
APP-323385,lWZCBES06221224,2025-10-24,10000,12000,72.69,808,9,0.21,Passed,Passed,False
APP-376730,gELHzET48860080,2025-09-30,50000,60000,4135.47,719,1,0.29,Passed,Passed,False
APP-858219,nHqoVWE42612120,2025-06-04,25000,30000,32.42,728,6,1.38,Passed,Passed,False
APP-459968,xZWrdcR42183854,2025-02-24,10000,12000,3907.48,805,2,0.23,Passed,Passed,False
APP-431212,XzWnpQs48979177,2025-05-10,25000,30000,36.82,798,8,0.45,Passed,Passed,False
APP-588983,cyMYouU19630453,2025-09-26,25000,30000,732.78,821,3,0.35,Failed,Passed,False
APP-230781,qQxqqBd48165244,2025-04-08,50000,60000,424.77,615,2,0.31,Passed,Passed,False
APP-257067,QqIVyZN39128788,2025-11-26,25000,30000,2055.12,727,2,0.92,Passed,Passed,False
APP-779244,VyTqlri24630198,2025-11-24,25000,30000,12.11,806,5,0.2,Passed,Passed,False
APP-547597,GdTKJnk70629328,2025-01-26,50000,60000,5231.66,715,5,0.41,Passed,Passed,False
APP-315687,fsmxyYf89876108,2025-03-18,25000,30000,10.76,846,6,0.58,Passed,Passed,False
APP-024264,camUXbD23546951,2025-04-26,25000,30000,29.03,714,1,0.47,Passed,Passed,False
APP-639468,xtfTfTo66641106,2025-04-15,10000,12000,834.9,713,7,0.43,Passed,Passed,False
APP-831090,IUKKNzk66834826,2025-03-12,10000,12000,193.96,838,5,0.52,Passed,Passed,True
APP-585872,DeKDybS15059625,2025-05-18,50000,60000,23.14,689,3,0.55,Passed,Failed,False
APP-275027,GuhDFDs09521755,2025-08-20,10000,12000,3831.22,749,4,0.11,Passed,Passed,False
APP-926421,vGLeCdZ26422297,2025-09-30,25000,30000,59.19,738,1,0.33,Passed,Passed,False
APP-238728,FaTKbUd68209225,2025-12-15,10000,12000,361.11,518,2,0.58,Passed,Passed,False
APP-807366,dfFHPHl28289540,2025-12-07,25000,30000,79.54,574,8,0.46,Passed,Passed,False
APP-497069,lDZgQfu80119509,2025-10-28,100000,120000,1360.12,739,10,0.37,Passed,Failed,False
APP-990196,GKYtJTu69500741,2025-08-31,10000,12000,2283.6,724,4,0.48,Passed,Passed,False
APP-433562,ZtZIfnX16198273,2025-03-10,10000,12000,29.61,821,5,0.35,Failed,Passed,False
APP-502111,HdzrIBc57483526,2025-11-19,25000,30000,9458.47,733,9,0.44,Passed,Passed,False
APP-870000,CCrTdzx46280550,2025-07-16,50000,60000,436.31,421,10,0.39,Passed,Passed,False
APP-222053,gfgDXGy10740913,2025-02-17,25000,30000,7297.71,802,8,0.11,Passed,Passed,False
APP-208939,QilCuYY53541201,2025-09-20,10000,12000,414.04,727,7,0.55,Passed,Passed,False
APP-608980,scFgWCT59479507,2025-04-17,25000,30000,461.37,821,1,0.32,Passed,Passed,False
APP-617101,arwicnB49340391,2025-04-15,100000,120000,20.19,792,3,0.32,Passed,Passed,False
APP-824759,vjcxyec92855359,2025-08-13,25000,30000,8812.19,770,10,0.4,Passed,Passed,False
APP-117390,QmKstLS40378423,2025-10-16,100000,120000,5723.0,809,10,0.73,Passed,Passed,False
APP-650688,lsgDIql17365426,2025-08-18,50000,60000,75.94,790,7,0.43,Passed,Passed,False
APP-857602,AGqpajh06053088,2025-06-19,25000,30000,15.45,781,10,0.5,Passed,Passed,False
APP-316035,VLXBtkz87592129,2025-01-20,100000,120000,877.87,815,1,0.65,Passed,Passed,False
APP-450632,ZwkoTWJ70920711,2025-09-28,10000,12000,12.55,789,3,0.39,Passed,Passed,False
APP-052416,nIxvJJf59161186,2025-08-11,10000,12000,4332.31,827,5,0.11,Passed,Passed,False
APP-456468,ElZGrvt31869289,2025-06-01,50000,60000,67.97,809,6,0.47,Passed,Passed,False
APP-764691,rrFrPnU82322041,2025-04-12,100000,120000,443.41,725,10,0.58,Failed,Passed,False
APP-840000,FwiSgpx30423227,2025-11-02,10000,12000,6546.34,813,6,0.17,Passed,Passed,False
APP-137437,gNIoiXe93777569,2025-07-06,100000,120000,2906.84,579,7,0.49,Failed,Passed,False
APP-710738,NyzkjKf31043841,2025-10-24,100000,120000,1068.45,778,5,0.65,Passed,Passed,False
APP-322583,xxdtLsX63621986,2025-03-23,25000,30000,1037.42,832,6,0.12,Passed,Passed,False
APP-622334,hfsjqnY27322626,2025-05-01,100000,120000,317.65,847,6,0.23,Passed,Passed,False
APP-154177,OpUtTfQ87991962,2025-05-28,25000,30000,38.22,829,5,0.46,Passed,Passed,False
APP-786610,TxQHFzb33430311,2025-09-12,50000,60000,8536.04,739,2,0.76,Passed,Passed,False
APP-000591,rzyUMXG53536597,2025-11-08,10000,12000,6146.14,733,0,0.0,Failed,Passed,False
APP-186247,WzMjuYx95948152,2025-08-11,25000,30000,315.75,796,3,0.31,Passed,Passed,False
APP-393348,LmpYkAh42614048,2025-08-31,25000,30000,53.92,462,10,0.79,Passed,Passed,False
APP-140269,hfxUJCf08178522,2025-08-23,10000,12000,169.64,805,5,0.74,Passed,Passed,False
APP-631555,YvVjoCD01732086,2025-09-04,100000,120000,4377.29,745,5,0.54,Passed,Passed,False
APP-008757,PHQccbj52781055,2025-10-09,10000,12000,9783.24,765,5,0.44,Passed,Passed,False
APP-751318,mhmyNww13681720,2025-12-06,10000,12000,46.26,735,2,0.25,Passed,Passed,False
APP-382370,SNmHMMl53322273,2025-08-31,50000,60000,3463.0,826,3,0.77,Passed,Passed,False
APP-844468,lyMFYhW76108708,2025-12-07,50000,60000,22.11,850,10,1.33,Passed,Passed,False
APP-501381,IqXzEmu38821764,2025-03-31,100000,120000,490.12,798,7,0.4,Passed,Passed,False
APP-541842,dylNvnx58922256,2025-08-13,10000,12000,5044.63,529,0,0.0,Passed,Passed,False
APP-264570,XhPJuja13075384,2025-01-24,50000,60000,4584.76,718,1,0.23,Passed,Passed,False
APP-733701,xfBUree05549121,2025-01-18,50000,60000,2100.73,782,5,0.58,Passed,Passed,False
APP-536054,kQaeNPF07020426,2025-10-16,25000,30000,574.54,719,1,1.33,Passed,Passed,False
APP-971279,FEofZMX09873126,2025-03-27,100000,120000,32.24,770,5,0.24,Passed,Passed,False
APP-082627,tmbGRUY94319165,2025-06-20,50000,60000,6320.54,701,3,0.5,Passed,Passed,False
APP-699906,AJDzttI97470002,2025-09-11,100000,120000,1333.07,724,8,0.74,Passed,Passed,False
APP-418696,EmcLVyr50063553,2025-01-04,50000,60000,778.32,776,6,0.16,Passed,Passed,False
APP-566118,kDARnBt70255128,2025-03-10,10000,12000,69.02,782,9,0.17,Passed,Passed,False
APP-921075,YeYtNhz34544344,2025-07-03,10000,12000,2720.44,713,5,0.67,Passed,Passed,False
APP-435830,LvGAiMU40882230,2025-08-02,50000,60000,1675.38,735,5,0.58,Passed,Passed,False
APP-533631,utHwmsO72021707,2025-12-16,25000,30000,62.71,822,6,0.55,Passed,Passed,False
APP-928969,VwgiXhn12939002,2025-02-04,100000,120000,3032.47,762,4,0.64,Passed,Passed,False
APP-617568,tmqSuzy19931458,2025-06-07,10000,12000,167.63,748,7,0.14,Passed,Passed,False
APP-454964,AnPgbto03347424,2025-09-01,50000,60000,7844.39,733,4,0.6,Passed,Passed,False
APP-220699,Dqmctnu90217741,2025-08-31,25000,30000,8020.19,695,3,0.15,Passed,Passed,False
APP-558300,aibivzK23328293,2025-03-14,10000,12000,26.84,767,7,0.23,Passed,Passed,False
APP-580875,NwWupVd75076279,2025-05-29,25000,30000,2355.58,712,8,0.4,Passed,Passed,False
APP-344910,ZVZXbfD20284719,2025-07-05,50000,60000,23.26,712,2,0.52,Passed,Passed,False
APP-534883,dyxOIoI54619924,2025-12-03,10000,12000,9055.53,803,9,0.29,Passed,Passed,False
APP-927277,FpOmCKX66844823,2025-07-04,50000,60000,5456.54,700,2,0.65,Passed,Passed,False
APP-340793,ScZOoMj69017074,2025-02-20,100000,120000,765.18,816,3,0.22,Passed,Passed,False
APP-818167,bxsjjhy64338722,2025-02-01,50000,60000,1187.44,790,4,0.72,Failed,Passed,False
APP-771103,FGMLvar44470488,2025-04-14,25000,30000,5253.11,845,0,0.0,Passed,Passed,False
APP-207361,MVuAorl74926632,2025-07-01,25000,30000,7794.93,789,1,0.17,Failed,Passed,False
APP-574179,jLsheuX12920592,2025-01-25,50000,60000,5128.76,823,5,0.31,Passed,Passed,False
APP-480000,evQqNGb62942066,2025-10-02,10000,12000,2331.1,762,6,0.7,Passed,Passed,False
APP-133021,VsGQhTx11221215,2025-04-11,25000,30000,7699.29,839,3,0.74,Passed,Passed,False
APP-890401,FCOHEpu42006298,2025-02-04,25000,30000,338.78,541,10,0.34,Passed,Passed,False
APP-392158,btSecsk92622132,2025-11-12,50000,60000,850.75,773,1,1.17,Passed,Passed,False
APP-192772,SmhVJbd99498128,2025-04-08,25000,30000,519.69,824,2,0.47,Passed,Passed,True
APP-376456,OcuZlrp53863105,2025-01-28,10000,12000,25.21,700,9,0.19,Passed,Passed,False
APP-468915,NyRYnnE76332838,2025-11-26,25000,30000,958.32,548,4,0.2,Passed,Passed,False
APP-833659,moTMjgR41013282,2025-10-05,100000,120000,4803.07,811,1,0.73,Passed,Passed,False
APP-470914,kaOIHgP77610659,2025-07-08,25000,30000,325.02,818,6,0.49,Passed,Passed,False
